bank_account_no,scam_msg_time,first_pay_time,amount,label
acct_131,2/17/2025 19:00,2/23/2025 10:42,94.4738531510873,1
acct_132,2/17/2025 19:00,2/23/2025 10:42,93.62829464764671,1
acct_133,2/21/2025 11:50,2/19/2025 11:26,26.763415186755594,0
acct_134,2/21/2025 11:50,2/19/2025 11:26,23.670124449207563,0
acct_135,2/15/2025 12:40,2/24/2025 10:01,25.576888498636507,0
acct_136,2/15/2025 12:40,2/24/2025 10:01,23.123409268100737,0
acct_137,2/3/2025 9:30,2/3/2025 9:38,20.074455672843154,1
acct_138,2/14/2025 17:45,2/25/2025 8:49,259.822407104575,1
acct_139,2/23/2025 13:30,2/16/2025 10:57,28.00759250324292,0
acct_140,2/8/2025 18:20,2/8/2025 18:24,21.437590006099718,1
acct_141,2/1/2025 10:00,2/1/2025 10:12,30.360778546497563,1
acct_142,2/24/2025 16:25,2/15/2025 8:16,205.99690851112265,1
acct_143,2/21/2025 11:50,2/19/2025 11:26,22.91365833788777,0
acct_144,2/20/2025 13:10,2/21/2025 9:08,140.02905576387514,1
acct_145,2/17/2025 19:00,2/23/2025 10:42,96.38020884952803,1
acct_146,2/25/2025 14:20,2/13/2025 9:27,19.94617439605495,1
acct_147,2/12/2025 15:00,2/12/2025 15:11,24.23150817423886,0
acct_148,2/15/2025 12:40,2/24/2025 10:01,25.038087386483525,0
acct_149,2/18/2025 15:30,2/22/2025 8:21,19.060390806305463,0
acct_150,2/7/2025 11:00,2/7/2025 12:10,72.36811566254313,0
acct_151,2/18/2025 15:30,2/22/2025 8:21,18.925315144973684,0
acct_152,2/6/2025 8:45,2/6/2025 8:49,15.545290526864257,1
acct_153,2/12/2025 15:00,2/12/2025 15:11,23.87703394643423,0
acct_154,2/24/2025 16:25,2/15/2025 8:16,211.395633678,1
acct_155,2/18/2025 15:30,2/22/2025 8:21,17.221226245157354,0
acct_156,2/12/2025 15:00,2/12/2025 15:11,25.002679693508973,0
acct_157,2/18/2025 15:30,2/22/2025 8:21,19.94590714437915,0
acct_158,2/20/2025 13:10,2/21/2025 9:08,135.09825574291983,1
acct_159,2/14/2025 17:45,2/25/2025 8:49,257.1646316596809,1
acct_160,2/24/2025 16:25,2/15/2025 8:16,207.62585914725125,1
acct_161,2/7/2025 11:00,2/7/2025 12:10,71.27347870486238,0
acct_162,2/3/2025 9:30,2/3/2025 9:38,19.49078366046794,1
acct_163,2/8/2025 18:20,2/8/2025 18:24,14.985348704453905,1
acct_164,2/11/2025 20:10,2/11/2025 21:05,87.02968393537834,0
acct_165,2/3/2025 9:30,2/3/2025 9:38,18.27831664295286,1
acct_166,2/23/2025 13:30,2/16/2025 10:57,32.914848184151786,0
acct_167,2/17/2025 19:00,2/23/2025 10:42,98.60348389549429,1
acct_168,2/25/2025 14:20,2/13/2025 9:27,18.1765011646307,1
acct_169,2/25/2025 14:20,2/13/2025 9:27,18.2728334193864,1
acct_170,2/20/2025 13:10,2/21/2025 9:08,137.7015920056234,1
acct_171,2/25/2025 14:20,2/13/2025 9:27,15.183739173549466,1
acct_172,2/15/2025 12:40,2/24/2025 10:01,22.76623962718295,0
acct_173,2/21/2025 11:50,2/19/2025 11:26,22.00429603351195,0
acct_174,2/23/2025 13:30,2/16/2025 10:57,27.83029893667598,0
acct_175,2/25/2025 14:20,2/13/2025 9:27,15.799588301913046,1
acct_176,2/25/2025 14:20,2/13/2025 9:27,17.476051083379485,1
acct_177,2/20/2025 13:10,2/21/2025 9:08,140.29725419060566,1
acct_178,2/15/2025 12:40,2/24/2025 10:01,23.732419195567875,0
acct_179,2/25/2025 14:20,2/13/2025 9:27,19.83494391748403,1
acct_180,2/12/2025 15:00,2/12/2025 15:11,22.359022031685925,0
acct_181,2/20/2025 13:10,2/21/2025 9:08,141.70937146027111,1
acct_182,2/10/2025 7:30,2/10/2025 7:36,20.3995766067963,1
acct_183,2/6/2025 8:45,2/6/2025 8:49,16.265715829214614,1
acct_184,2/10/2025 7:30,2/10/2025 7:36,21.978722646763615,1
acct_185,2/6/2025 8:45,2/6/2025 8:49,12.247225001844104,1
acct_186,2/24/2025 16:25,2/15/2025 8:16,209.36760459083763,1
acct_187,2/23/2025 13:30,2/16/2025 10:57,28.730727484127534,0
acct_188,2/5/2025 14:10,2/5/2025 14:55,51.2259307609492,0
acct_189,2/14/2025 17:45,2/25/2025 8:49,259.71802420511113,1
acct_190,2/5/2025 14:10,2/5/2025 14:55,53.06355778120211,0
acct_191,2/21/2025 11:50,2/19/2025 11:26,26.01502154197312,0
acct_192,2/18/2025 15:30,2/22/2025 8:21,16.486691767200494,0
acct_193,2/14/2025 17:45,2/25/2025 8:49,261.5002436242739,1
acct_194,2/17/2025 19:00,2/23/2025 10:42,98.86758697037638,1
acct_195,2/18/2025 15:30,2/22/2025 8:21,20.920969201566052,0
acct_196,2/22/2025 17:40,2/18/2025 8:06,307.544000238355,1
acct_197,2/15/2025 12:40,2/24/2025 10:01,21.1469337776857,0
acct_198,2/15/2025 12:40,2/24/2025 10:01,25.9698375734677,0
acct_199,2/11/2025 20:10,2/11/2025 21:05,86.88343789832473,0
acct_0,2/7/2025 11:00,2/7/2025 12:10,69.35491773341664,0
acct_1,2/17/2025 19:00,2/23/2025 10:42,94.0276117386019,1
acct_2,2/20/2025 13:10,2/21/2025 9:08,140.84045341894918,1
acct_3,2/12/2025 15:00,2/12/2025 15:11,24.79520658677781,0
acct_4,2/18/2025 15:30,2/22/2025 8:21,15.698872759188816,0
acct_5,2/12/2025 15:00,2/12/2025 15:11,23.651575076550984,0
acct_6,2/11/2025 20:10,2/11/2025 21:05,87.57532587117458,0
acct_7,2/8/2025 18:20,2/8/2025 18:24,16.240980742682115,1
acct_8,2/1/2025 10:00,2/1/2025 10:12,39.56326575455212,1
acct_9,2/7/2025 11:00,2/7/2025 12:10,72.5950221423711,0
acct_10,2/11/2025 20:10,2/11/2025 21:05,90.77351810880948,0
acct_11,2/24/2025 16:25,2/15/2025 8:16,209.02184506376216,1
acct_12,2/22/2025 17:40,2/18/2025 8:06,309.6280866456279,1
acct_13,2/22/2025 17:40,2/18/2025 8:06,308.5728920372593,1
acct_14,2/3/2025 9:30,2/3/2025 9:38,14.696583330161596,1
acct_15,2/18/2025 15:30,2/22/2025 8:21,14.243981446304268,0
acct_16,2/22/2025 17:40,2/18/2025 8:06,306.3787626400392,1
acct_17,2/22/2025 17:40,2/18/2025 8:06,305.50043244409676,1
acct_18,2/23/2025 13:30,2/16/2025 10:57,25.609282051403795,0
acct_19,2/21/2025 11:50,2/19/2025 11:26,26.649911358763262,0
acct_20,2/11/2025 20:10,2/11/2025 21:05,88.91112766459129,0
acct_21,2/22/2025 17:40,2/18/2025 8:06,312.58112752464234,1
acct_22,2/23/2025 13:30,2/16/2025 10:57,28.821965153801752,0
acct_23,2/21/2025 11:50,2/19/2025 11:26,25.56511765143032,0
acct_24,2/23/2025 13:30,2/16/2025 10:57,26.19820600939085,0
acct_25,2/12/2025 15:00,2/12/2025 15:11,26.04790190838534,0
acct_26,2/21/2025 11:50,2/19/2025 11:26,25.45742846814869,0
acct_27,2/24/2025 16:25,2/15/2025 8:16,208.84670541553263,1
acct_28,2/17/2025 19:00,2/23/2025 10:42,96.11908074123234,1
acct_29,2/25/2025 14:20,2/13/2025 9:27,20.132375517149665,1
acct_30,2/15/2025 12:40,2/24/2025 10:01,21.900894757739835,0
acct_31,2/20/2025 13:10,2/21/2025 9:08,137.754463135458,1
acct_32,2/18/2025 15:30,2/22/2025 8:21,14.631743336203456,0
acct_33,2/18/2025 15:30,2/22/2025 8:21,17.173011083842923,0
acct_34,2/22/2025 17:40,2/18/2025 8:06,310.6540197375786,1
acct_35,2/6/2025 8:45,2/6/2025 8:49,13.414948339084171,1
acct_36,2/1/2025 10:00,2/1/2025 10:12,35.053170682652194,1
acct_37,2/10/2025 7:30,2/10/2025 7:36,23.14107407227697,1
acct_38,2/18/2025 15:30,2/22/2025 8:21,18.236381429330603,0
acct_39,2/5/2025 14:10,2/5/2025 14:55,53.10376024024498,0
acct_40,2/18/2025 15:30,2/22/2025 8:21,19.553961664396088,0
acct_41,2/14/2025 17:45,2/25/2025 8:49,257.9974171344869,1
acct_42,2/21/2025 11:50,2/19/2025 11:26,27.367172419076045,0
acct_43,2/21/2025 11:50,2/19/2025 11:26,22.93804699088857,0
acct_44,2/15/2025 12:40,2/24/2025 10:01,25.089745624908854,0
acct_45,2/24/2025 16:25,2/15/2025 8:16,210.1359732521022,1
acct_46,2/12/2025 15:00,2/12/2025 15:11,24.175701243086063,0
acct_47,2/22/2025 17:40,2/18/2025 8:06,306.38460628045016,1
acct_48,2/22/2025 17:40,2/18/2025 8:06,309.6568709795673,1
acct_49,2/20/2025 13:10,2/21/2025 9:08,136.8812335293888,1
acct_50,2/25/2025 14:20,2/13/2025 9:27,20.934598471685543,1
acct_51,2/22/2025 17:40,2/18/2025 8:06,313.03358531427847,1
acct_52,2/24/2025 16:25,2/15/2025 8:16,208.40617802140662,1
acct_53,2/3/2025 9:30,2/3/2025 9:38,20.603941485038543,1
acct_54,2/23/2025 13:30,2/16/2025 10:57,26.54921695598405,0
acct_55,2/22/2025 17:40,2/18/2025 8:06,308.7430305397264,1
acct_56,2/22/2025 17:40,2/18/2025 8:06,311.54898940773074,1
acct_57,2/21/2025 11:50,2/19/2025 11:26,23.922923476313176,0
acct_58,2/24/2025 16:25,2/15/2025 8:16,213.479296083862,1
acct_59,2/15/2025 12:40,2/24/2025 10:01,22.03553504259416,0
acct_60,2/9/2025 16:00,2/9/2025 19:15,121.99867266494898,0
acct_61,2/5/2025 14:10,2/5/2025 14:55,50.19482682591556,0
acct_62,2/21/2025 11:50,2/19/2025 11:26,25.591556019488465,0
acct_63,2/25/2025 14:20,2/13/2025 9:27,18.10568468534011,1
acct_64,2/22/2025 17:40,2/18/2025 8:06,309.9008823248968,1
acct_65,2/25/2025 14:20,2/13/2025 9:27,18.76900224140213,1
acct_66,2/21/2025 11:50,2/19/2025 11:26,22.327885770308427,0
acct_67,2/20/2025 13:10,2/21/2025 9:08,141.32416306916352,1
acct_68,2/23/2025 13:30,2/16/2025 10:57,29.30049801115673,0
acct_69,2/17/2025 19:00,2/23/2025 10:42,96.18710938981113,1
acct_70,2/22/2025 17:40,2/18/2025 8:06,313.07393130783527,1
acct_71,2/8/2025 18:20,2/8/2025 18:24,20.898689602472608,1
acct_72,2/5/2025 14:10,2/5/2025 14:55,49.250110620301726,0
acct_73,2/15/2025 12:40,2/24/2025 10:01,23.746104636868356,0
acct_74,2/21/2025 11:50,2/19/2025 11:26,22.752798621483574,0
acct_75,2/14/2025 17:45,2/25/2025 8:49,260.0467106322291,1
acct_76,2/23/2025 13:30,2/16/2025 10:57,26.800501101762272,0
acct_77,2/25/2025 14:20,2/13/2025 9:27,22.2401406182721,1
acct_78,2/7/2025 11:00,2/7/2025 12:10,72.72739630068592,0
acct_79,2/20/2025 13:10,2/21/2025 9:08,139.56394174379116,1
acct_80,2/12/2025 15:00,2/12/2025 15:11,27.387237143712753,0
acct_81,2/9/2025 16:00,2/9/2025 19:15,115.65876918040918,0
acct_82,2/23/2025 13:30,2/16/2025 10:57,23.971794810269422,0
acct_83,2/18/2025 15:30,2/22/2025 8:21,18.591677310439547,0
acct_84,2/9/2025 16:00,2/9/2025 19:15,120.12093689623474,0
acct_85,2/12/2025 15:00,2/12/2025 15:11,25.50089260052152,0
acct_86,2/22/2025 17:40,2/18/2025 8:06,307.3472077933629,1
acct_87,2/17/2025 19:00,2/23/2025 10:42,94.95353257829927,1
acct_88,2/24/2025 16:25,2/15/2025 8:16,214.00701882080267,1
acct_89,2/23/2025 13:30,2/16/2025 10:57,29.648399239591726,0
acct_90,2/18/2025 15:30,2/22/2025 8:21,17.339413090285625,0
acct_91,2/23/2025 13:30,2/16/2025 10:57,27.121892179790123,0
acct_92,2/14/2025 17:45,2/25/2025 8:49,259.21085429626123,1
acct_93,2/23/2025 13:30,2/16/2025 10:57,23.741604221599964,0
acct_94,2/6/2025 8:45,2/6/2025 8:49,15.515280841842321,1
acct_95,2/12/2025 15:00,2/12/2025 15:11,26.69096621696371,0
acct_96,2/5/2025 14:10,2/5/2025 14:55,46.84876134565877,0
acct_97,2/11/2025 20:10,2/11/2025 21:05,87.67716621538636,0
acct_98,2/23/2025 13:30,2/16/2025 10:57,25.685070735533156,0
acct_99,2/17/2025 19:00,2/23/2025 10:42,93.06929761038248,1
acct_100,2/21/2025 11:50,2/19/2025 11:26,24.1069632536438,0
acct_101,2/6/2025 8:45,2/6/2025 8:49,10.831195690023051,1
acct_102,2/21/2025 11:50,2/19/2025 11:26,25.228540876714128,0
acct_103,2/12/2025 15:00,2/12/2025 15:11,26.507710139867363,0
acct_104,2/3/2025 9:30,2/3/2025 9:38,19.497794823926174,1
acct_105,2/21/2025 11:50,2/19/2025 11:26,19.038582980030917,0
acct_106,2/10/2025 7:30,2/10/2025 7:36,20.00716274799522,1
acct_107,2/10/2025 7:30,2/10/2025 7:36,24.46580386820539,1
acct_108,2/18/2025 15:30,2/22/2025 8:21,11.444011438542855,0
acct_109,2/24/2025 16:25,2/15/2025 8:16,209.30495317561295,1
acct_110,2/15/2025 12:40,2/24/2025 10:01,20.639998443065483,0
acct_111,2/12/2025 15:00,2/12/2025 15:11,26.609140603169674,0
acct_112,2/11/2025 20:10,2/11/2025 21:05,87.64977209571308,0
acct_113,2/7/2025 11:00,2/7/2025 12:10,72.80790804147122,0
acct_114,2/8/2025 18:20,2/8/2025 18:24,19.130920838338184,1
acct_115,2/14/2025 17:45,2/25/2025 8:49,263.67245167946004,1
acct_116,2/22/2025 17:40,2/18/2025 8:06,309.59411611264926,1
acct_117,2/14/2025 17:45,2/25/2025 8:49,260.7520887392452,1
acct_118,2/3/2025 9:30,2/3/2025 9:38,17.02988904174513,1
acct_119,2/21/2025 11:50,2/19/2025 11:26,26.380827126587487,0
acct_120,2/24/2025 16:25,2/15/2025 8:16,208.47898230385726,1
acct_121,2/21/2025 11:50,2/19/2025 11:26,22.87849167182451,0
acct_122,2/23/2025 13:30,2/16/2025 10:57,27.95550441030158,0
acct_123,2/8/2025 18:20,2/8/2025 18:24,14.874231309320301,1
acct_124,2/7/2025 11:00,2/7/2025 12:10,72.45754005785787,0
acct_125,2/23/2025 13:30,2/16/2025 10:57,29.93493254585002,0
acct_126,2/1/2025 10:00,2/1/2025 10:12,35.585867646994586,1
acct_127,2/11/2025 20:10,2/11/2025 21:05,85.82220487164255,0
acct_128,2/12/2025 15:00,2/12/2025 15:11,24.752381411340682,0
acct_129,2/11/2025 20:10,2/11/2025 21:05,90.48405780595898,0
acct_130,2/8/2025 18:20,2/8/2025 18:24,14.244022468068184,1
acct_131,2/8/2025 18:20,2/8/2025 18:24,15.850467972364573,1
acct_132,2/25/2025 14:20,2/13/2025 9:27,20.75308720816304,1
acct_133,2/20/2025 13:10,2/21/2025 9:08,140.54019086839457,1
acct_134,2/6/2025 8:45,2/6/2025 8:49,15.823943164253508,1
acct_135,2/17/2025 19:00,2/23/2025 10:42,98.71898961524663,1
acct_136,2/25/2025 14:20,2/13/2025 9:27,19.937105557012405,1
acct_137,2/17/2025 19:00,2/23/2025 10:42,96.31577602086635,1
acct_138,2/17/2025 19:00,2/23/2025 10:42,100.42149105443666,1
acct_139,2/17/2025 19:00,2/23/2025 10:42,94.57239088381903,1
acct_140,2/15/2025 12:40,2/24/2025 10:01,21.404234472763008,0
acct_141,2/24/2025 16:25,2/15/2025 8:16,210.85559279649428,1
acct_142,2/25/2025 14:20,2/13/2025 9:27,19.87798205877779,1
acct_143,2/11/2025 20:10,2/11/2025 21:05,87.94656921610758,0
acct_144,2/25/2025 14:20,2/13/2025 9:27,16.935205960890304,1
acct_145,2/5/2025 14:10,2/5/2025 14:55,54.61968884418015,0
acct_146,2/15/2025 12:40,2/24/2025 10:01,23.653686940776044,0
acct_147,2/15/2025 12:40,2/24/2025 10:01,21.53542923719585,0
acct_148,2/10/2025 7:30,2/10/2025 7:36,23.831860604559196,1
acct_149,2/7/2025 11:00,2/7/2025 12:10,71.78170969687733,0
acct_150,2/6/2025 8:45,2/6/2025 8:49,14.494237107364338,1
acct_151,2/24/2025 16:25,2/15/2025 8:16,211.12454574382897,1
acct_152,2/15/2025 12:40,2/24/2025 10:01,20.41623546353662,0
acct_153,2/8/2025 18:20,2/8/2025 18:24,18.705254407834346,1
acct_154,2/3/2025 9:30,2/3/2025 9:38,23.825909615463505,1
acct_155,2/14/2025 17:45,2/25/2025 8:49,260.9323553243946,1
acct_156,2/20/2025 13:10,2/21/2025 9:08,139.24757579243308,1
acct_157,2/25/2025 14:20,2/13/2025 9:27,17.985789439143517,1
acct_158,2/6/2025 8:45,2/6/2025 8:49,14.179320053309782,1
acct_159,2/21/2025 11:50,2/19/2025 11:26,23.492074643904438,0
acct_160,2/8/2025 18:20,2/8/2025 18:24,17.244386934483455,1
acct_161,2/12/2025 15:00,2/12/2025 15:11,26.832622882149135,0
acct_162,2/18/2025 15:30,2/22/2025 8:21,13.533581793582034,0
acct_163,2/17/2025 19:00,2/23/2025 10:42,96.72400010082427,1
acct_164,2/24/2025 16:25,2/15/2025 8:16,209.24062694971488,1
acct_165,2/8/2025 18:20,2/8/2025 18:24,18.753895571390743,1
acct_166,2/15/2025 12:40,2/24/2025 10:01,20.746024179598272,0
acct_167,2/17/2025 19:00,2/23/2025 10:42,97.65726213369888,1
acct_168,2/23/2025 13:30,2/16/2025 10:57,30.491269920343747,0
acct_169,2/3/2025 9:30,2/3/2025 9:38,21.919181051500146,1
acct_170,2/21/2025 11:50,2/19/2025 11:26,20.97049044841292,0
acct_171,2/25/2025 14:20,2/13/2025 9:27,20.658242142132107,1
acct_172,2/10/2025 7:30,2/10/2025 7:36,22.80971017527142,1
acct_173,2/22/2025 17:40,2/18/2025 8:06,306.78945750573484,1
acct_174,2/15/2025 12:40,2/24/2025 10:01,22.95140523245837,0
acct_175,2/23/2025 13:30,2/16/2025 10:57,28.729068978066525,0
acct_176,2/24/2025 16:25,2/15/2025 8:16,211.1121505476463,1
acct_177,2/7/2025 11:00,2/7/2025 12:10,72.35452273389771,0
acct_178,2/8/2025 18:20,2/8/2025 18:24,18.58246283369476,1
acct_179,2/22/2025 17:40,2/18/2025 8:06,312.9472227845062,1
acct_180,2/12/2025 15:00,2/12/2025 15:11,27.45206781982136,0
acct_181,2/6/2025 8:45,2/6/2025 8:49,9.265890092434514,1
acct_182,2/15/2025 12:40,2/24/2025 10:01,22.365122890324635,0
acct_183,2/14/2025 17:45,2/25/2025 8:49,259.6706979449121,1
acct_184,2/1/2025 10:00,2/1/2025 10:12,31.495802854546056,1
acct_185,2/14/2025 17:45,2/25/2025 8:49,260.18836611646464,1
acct_186,2/18/2025 15:30,2/22/2025 8:21,19.497515544821013,0
acct_187,2/24/2025 16:25,2/15/2025 8:16,207.82686428081882,1
acct_188,2/21/2025 11:50,2/19/2025 11:26,24.672801877379744,0
acct_189,2/1/2025 10:00,2/1/2025 10:12,33.16835304540712,1
acct_190,2/22/2025 17:40,2/18/2025 8:06,308.65617595264064,1
acct_191,2/22/2025 17:40,2/18/2025 8:06,312.95478726834006,1
acct_192,2/14/2025 17:45,2/25/2025 8:49,258.91488435977635,1
acct_193,2/8/2025 18:20,2/8/2025 18:24,18.92442497802125,1
acct_194,2/7/2025 11:00,2/7/2025 12:10,68.25756376787803,0
acct_195,2/17/2025 19:00,2/23/2025 10:42,98.72463512278976,1
acct_196,2/25/2025 14:20,2/13/2025 9:27,20.205304892612997,1
acct_197,2/15/2025 12:40,2/24/2025 10:01,22.635000314699475,0
acct_198,2/6/2025 8:45,2/6/2025 8:49,16.151093019999788,1
acct_199,2/23/2025 13:30,2/16/2025 10:57,25.18036114210438,0
acct_0,2/25/2025 14:20,2/13/2025 9:27,21.365061483505315,1
acct_1,2/5/2025 14:10,2/5/2025 14:55,49.35203044900714,0
acct_2,2/1/2025 10:00,2/1/2025 10:12,34.59186096990313,1
acct_3,2/8/2025 18:20,2/8/2025 18:24,17.01668877006903,1
acct_4,2/17/2025 19:00,2/23/2025 10:42,93.83869719450882,1
acct_5,2/24/2025 16:25,2/15/2025 8:16,211.38934122325682,1
acct_6,2/12/2025 15:00,2/12/2025 15:11,25.511813700208446,0
acct_7,2/7/2025 11:00,2/7/2025 12:10,73.30349628280608,0
acct_8,2/25/2025 14:20,2/13/2025 9:27,18.98241062102886,1
acct_9,2/12/2025 15:00,2/12/2025 15:11,26.02639962215436,0
acct_10,2/24/2025 16:25,2/15/2025 8:16,209.16230251214992,1
acct_11,2/3/2025 9:30,2/3/2025 9:38,24.4594636828191,1
acct_12,2/23/2025 13:30,2/16/2025 10:57,24.864139167139,0
acct_13,2/10/2025 7:30,2/10/2025 7:36,24.52187464712597,1
acct_14,2/3/2025 9:30,2/3/2025 9:38,22.73581490144194,1
acct_15,2/14/2025 17:45,2/25/2025 8:49,258.2956823880688,1
acct_16,2/1/2025 10:00,2/1/2025 10:12,39.45854722111195,1
acct_17,2/15/2025 12:40,2/24/2025 10:01,24.990980565890638,0
acct_18,2/7/2025 11:00,2/7/2025 12:10,73.94227801364582,0
acct_19,2/11/2025 20:10,2/11/2025 21:05,89.05604437405175,0
acct_20,2/18/2025 15:30,2/22/2025 8:21,16.56554768356265,0
acct_21,2/11/2025 20:10,2/11/2025 21:05,88.58118234592078,0
acct_22,2/25/2025 14:20,2/13/2025 9:27,19.781061192639033,1
acct_23,2/21/2025 11:50,2/19/2025 11:26,26.802372550067794,0
acct_24,2/24/2025 16:25,2/15/2025 8:16,210.36262843572283,1
acct_25,2/8/2025 18:20,2/8/2025 18:24,16.17711275372542,1
acct_26,2/25/2025 14:20,2/13/2025 9:27,20.648854124769958,1
acct_27,2/5/2025 14:10,2/5/2025 14:55,51.84230149278959,0
acct_28,2/17/2025 19:00,2/23/2025 10:42,96.30931905689557,1
acct_29,2/15/2025 12:40,2/24/2025 10:01,24.490997813049965,0
acct_30,2/18/2025 15:30,2/22/2025 8:21,16.458143739684385,0
acct_31,2/7/2025 11:00,2/7/2025 12:10,70.14202166573884,0
acct_32,2/17/2025 19:00,2/23/2025 10:42,93.26361313871844,1
acct_33,2/20/2025 13:10,2/21/2025 9:08,136.7290735030843,1
acct_34,2/24/2025 16:25,2/15/2025 8:16,210.4738972230919,1
acct_35,2/17/2025 19:00,2/23/2025 10:42,94.83310243354681,1
acct_36,2/22/2025 17:40,2/18/2025 8:06,309.1200245909406,1
acct_37,2/11/2025 20:10,2/11/2025 21:05,83.08876235130987,0
acct_38,2/24/2025 16:25,2/15/2025 8:16,207.50536506061167,1
acct_39,2/25/2025 14:20,2/13/2025 9:27,21.241681302806334,1
acct_40,2/11/2025 20:10,2/11/2025 21:05,87.67074799987374,0
acct_41,2/3/2025 9:30,2/3/2025 9:38,20.721183355313684,1
acct_42,2/24/2025 16:25,2/15/2025 8:16,207.2186291400495,1
acct_43,2/5/2025 14:10,2/5/2025 14:55,52.877410964718464,0
acct_44,2/5/2025 14:10,2/5/2025 14:55,49.71194467989065,0
acct_45,2/1/2025 10:00,2/1/2025 10:12,35.58008079296707,1
acct_46,2/10/2025 7:30,2/10/2025 7:36,26.65155958376337,1
acct_47,2/14/2025 17:45,2/25/2025 8:49,263.0328802011788,1
acct_48,2/12/2025 15:00,2/12/2025 15:11,24.386868757425884,0
acct_49,2/20/2025 13:10,2/21/2025 9:08,138.81355963025928,1
acct_50,2/14/2025 17:45,2/25/2025 8:49,259.34890997696095,1
acct_51,2/18/2025 15:30,2/22/2025 8:21,18.01979649695307,0
acct_52,2/10/2025 7:30,2/10/2025 7:36,21.789551731498257,1
acct_53,2/25/2025 14:20,2/13/2025 9:27,18.209511709993055,1
acct_54,2/11/2025 20:10,2/11/2025 21:05,91.93436250141808,0
acct_55,2/7/2025 11:00,2/7/2025 12:10,71.77158021644432,0
acct_56,2/22/2025 17:40,2/18/2025 8:06,314.59917818607465,1
acct_57,2/20/2025 13:10,2/21/2025 9:08,140.18148512750435,1
acct_58,2/17/2025 19:00,2/23/2025 10:42,98.57063678844945,1
acct_59,2/5/2025 14:10,2/5/2025 14:55,50.714638845421256,0
acct_60,2/11/2025 20:10,2/11/2025 21:05,90.9259211464989,0
acct_61,2/7/2025 11:00,2/7/2025 12:10,70.55077789696455,0
acct_62,2/7/2025 11:00,2/7/2025 12:10,70.29248155482517,0
acct_63,2/15/2025 12:40,2/24/2025 10:01,23.919411910029975,0
acct_64,2/21/2025 11:50,2/19/2025 11:26,25.97710648493063,0
acct_65,2/22/2025 17:40,2/18/2025 8:06,310.0805130040009,1
acct_66,2/22/2025 17:40,2/18/2025 8:06,307.4272133298326,1
acct_67,2/17/2025 19:00,2/23/2025 10:42,92.27948326742134,1
acct_68,2/6/2025 8:45,2/6/2025 8:49,12.145727195627519,1
acct_69,2/23/2025 13:30,2/16/2025 10:57,24.464755774121237,0
acct_70,2/23/2025 13:30,2/16/2025 10:57,28.218970718894177,0
acct_71,2/12/2025 15:00,2/12/2025 15:11,27.25008784341605,0
acct_72,2/23/2025 13:30,2/16/2025 10:57,27.973168426150384,0
acct_73,2/17/2025 19:00,2/23/2025 10:42,90.47917048532429,1
acct_74,2/10/2025 7:30,2/10/2025 7:36,21.618479079330903,1
acct_75,2/10/2025 7:30,2/10/2025 7:36,21.674402006734788,1
acct_76,2/9/2025 16:00,2/9/2025 19:15,124.19199750045088,0
acct_77,2/10/2025 7:30,2/10/2025 7:36,19.085724174160887,1
acct_78,2/22/2025 17:40,2/18/2025 8:06,309.2186447948016,1
acct_79,2/14/2025 17:45,2/25/2025 8:49,263.4117053610891,1
acct_80,2/15/2025 12:40,2/24/2025 10:01,23.899956682693094,0
acct_81,2/18/2025 15:30,2/22/2025 8:21,18.126626147032848,0
acct_82,2/8/2025 18:20,2/8/2025 18:24,18.229168874047758,1
acct_83,2/1/2025 10:00,2/1/2025 10:12,35.65988707731453,1
acct_84,2/25/2025 14:20,2/13/2025 9:27,20.55521906055707,1
acct_85,2/15/2025 12:40,2/24/2025 10:01,21.381027362214468,0
acct_86,2/21/2025 11:50,2/19/2025 11:26,25.756117157816398,0
acct_87,2/1/2025 10:00,2/1/2025 10:12,32.25399396622892,1
acct_88,2/23/2025 13:30,2/16/2025 10:57,28.656735945663076,0
acct_89,2/18/2025 15:30,2/22/2025 8:21,17.357481926572653,0
acct_90,2/1/2025 10:00,2/1/2025 10:12,33.76741382361578,1
acct_91,2/21/2025 11:50,2/19/2025 11:26,23.954629449348708,0
acct_92,2/25/2025 14:20,2/13/2025 9:27,17.754919694668892,1
acct_93,2/3/2025 9:30,2/3/2025 9:38,17.856597346276512,1
acct_94,2/22/2025 17:40,2/18/2025 8:06,309.2927705167727,1
acct_95,2/11/2025 20:10,2/11/2025 21:05,86.79202272925667,0
acct_96,2/10/2025 7:30,2/10/2025 7:36,22.645594928186497,1
acct_97,2/10/2025 7:30,2/10/2025 7:36,19.69982901169527,1
acct_98,2/15/2025 12:40,2/24/2025 10:01,24.423954045982104,0
acct_99,2/9/2025 16:00,2/9/2025 19:15,117.63704186414236,0
acct_100,2/15/2025 12:40,2/24/2025 10:01,21.86741016883799,0
acct_101,2/8/2025 18:20,2/8/2025 18:24,16.75079318356964,1
acct_102,2/8/2025 18:20,2/8/2025 18:24,20.650293457749676,1
acct_103,2/5/2025 14:10,2/5/2025 14:55,50.66057989123318,0
acct_104,2/9/2025 16:00,2/9/2025 19:15,119.57653239491121,0
acct_105,2/15/2025 12:40,2/24/2025 10:01,23.99743888213945,0
acct_106,2/10/2025 7:30,2/10/2025 7:36,17.785615305340624,1
acct_107,2/12/2025 15:00,2/12/2025 15:11,24.913732820718185,0
